idx,name,address,latitude,longitude,is_shown_user,input_wastes,devices,display_devices,reg_at,region_1,region_2,image_url
224,롯데마트 양평점 3층,"서울특별시 영등포구 선유로 138""",37.52609625965927,126.89157717968,true,[],[],[],2021-12-02 02:59:22,,,
225,롯데마트 검단점 1층,"인천광역시 서구 원당대로 581""",37.5945702184535,126.664496884957,true,[],[],[],2021-12-02 03:12:33,,,
226,롯데마트 서초점 지하4층,"서울특별시 서초구 서초대로38길 12""",37.4900696218267,127.00633218032168,true,[],[],[],2021-12-02 05:43:22,,,
227,롯데마트 부평점 1층,"인천광역시 부평구 마장로 296""",37.50499825799793,126.70409293323978,true,[],[],[],2021-12-02 06:43:26,,,
228,롯데마트 월드타워점 지하 2층,"서울특별시 송파구 올림픽로 300""",37.5135401296735,127.104147193463,true,[],[],[],2021-12-02 07:16:51,,,
229,롯데마트 삼산점 지하1층,"인천광역시 부평구 길주로 623""",37.50770392319799,126.73161100859458,true,[],[],[],2021-12-02 08:02:20,,,
230,NS홈쇼핑,"경기도 성남시 분당구 판교로228번길 15""",37.401816825517095,127.10160817258252,true,[],[],[],2021-12-20 06:33:54,,,
231,판교환경생태학습원,"경기도 성남시 분당구 대왕판교로645번길 21""",37.3995911866032,127.103817633248,true,[],[],[],2021-12-20 06:34:23,,,
233,아산시중앙도서관,"충청남도 아산시 용화동 1391""",36.770334660100765,127.00627249501368,true,[],[],[],2021-12-23 05:38:42,,,
235,배방읍행정복지센터,"충청남도 아산시 배방읍 공수리 1672""",36.77361832355973,127.0541809839442,true,[],[],[],2021-12-23 05:41:22,,,
246,함평 영화학교(포인트 적립 불가),"전라남도 함평군 함평읍 한나리길 10-25""",35.1040091609172,126.49435857826,true,[],[],[],2022-02-16 04:42:19,,,
247,영선중학교(포인트 적립 불가),"전라북도 고창군 무장면 왕제산로 713""",35.4140991032081,126.557458010409,true,[],[],[],2022-02-17 01:12:30,,,
249,자양종합사회복지관,"서울특별시 광진구 자양번영로 35""",37.5328975121375,127.075364328876,true,[],[],[],2022-02-18 07:23:00,,,
253,월산4동 행정복지센터,"광주광역시 남구 월산동 949""",35.14641584475447,126.89075753725002,true,[],[],[],2022-03-22 06:14:53,,,
254,설봉공원,"경기도 이천시 관고동 356""",37.27896320024419,127.4280370817135,true,[],[],[],2022-04-21 02:56:21,,,
255,구름다리,"강원특별자치도 삼척시 교동 728-2""",37.44691968837312,129.17155032703874,true,[],[],[],2022-04-27 13:16:07,,,
256,봉황공원,"강원특별자치도 삼척시 남양동 339-2""",37.4414578621754,129.17010443184896,true,[],[],[],2022-04-27 13:18:33,,,
257,호계3동 행정복지센터,"경기도 안양시 동안구 호계동 764-5""",37.36766621267882,126.95879489670394,true,[],[],[],2022-04-27 23:50:16,,,
258,농수산물센터 서문,"경기도 안양시 동안구 흥안대로 313""",37.381824562468765,126.96949402316228,true,[],[],[],2022-04-27 23:53:38,,,
259,농수산물센터 동문,"경기도 안양시 동안구 흥안대로 313""",37.38184061625652,126.9706231360306,true,[],[],[],2022-04-27 23:56:56,,,
260,동안구청,"경기도 안양시 동안구 비산동 1111""",37.39191193925903,126.9507101695266,true,[],[],[],2022-04-28 00:00:55,,,
261,아르떼웨딩홀,"경기도 안양시 동안구 관양동 1753""",37.39648280379856,126.96446817146034,true,[],[],[],2022-04-28 00:04:17,,,
263,안양9동 꿈나눔터,"경기도 안양시 만안구 병목안로142번길 8""",37.39120695274017,126.90903530384784,true,[],[],[],2022-04-29 01:13:29,,,
264,갈뫼어린이공원,"경기도 안양시 만안구 석수동 295-1""",37.410627547171,126.90785686056483,true,[],[],[],2022-04-29 01:22:01,,,
265,노송공원,"경기도 안양시 만안구 안양동 521-1""",37.38631101652085,126.93062843518884,true,[],[],[],2022-05-01 13:47:33,,,
266,종합운동장 수영장,"경기도 안양시 동안구 평촌대로 389""",37.40652133895941,126.94914472869866,true,[],[],[],2022-05-01 13:50:07,,,
267,꽃메산어린이공원,"경기도 안양시 만안구 석수동 610-10""",37.407617905391085,126.89928195061675,true,[],[],[],2022-05-01 13:53:14,,,
268,충훈어린이공원,"경기도 안양시 만안구 석수로178번길 28""",37.4063784906638,126.89711725353,true,[],[],[],2022-05-01 13:55:36,,,
269,친목마을,"경기도 안양시 만안구 박달동 920-1""",37.40711396100653,126.88514413335872,true,[],[],[],2022-05-01 13:57:02,,,
270,안양2동 행정복지센터,"경기도 안양시 만안구 안양동 842-2""",37.40530770952167,126.91796084741766,true,[],[],[],2022-05-01 13:57:56,,,
271,금강펜테리움,"경기도 안양시 동안구 학의로 282""",37.40116964016302,126.96996618202036,true,[],[],[],2022-05-02 22:36:33,,,
272,센트럴타워,"경기도 안양시 만안구 안양동 1403""",37.39591365297655,126.93060829268164,true,[],[],[],2022-05-02 22:39:09,,,
274,만안구청,"경기도 안양시 만안구 안양로 128""",37.386235639766745,126.932723143,true,[],[],[],2022-05-02 22:53:54,,,
275,꽃동산공원,"경기도 안양시 만안구 박달동 94-114""",37.40134266971889,126.9109741121764,true,[],[],[],2022-05-02 22:54:58,,,
276,아름드리 덕암동주민커뮤니티센터,"대전광역시 대덕구 신탄진로681번길 10""",36.43908748752816,127.42602190994654,true,[],[],[],2022-05-09 02:08:56,,,
277,관저동 광장,"대전광역시 서구 관저동 1681""",36.30626498114781,127.3343273183502,true,[],[],[],2022-05-09 02:12:59,,,
278,도안동 광장,"대전광역시 서구 도안동 846""",36.33093418217129,127.33855359946274,true,[],[],[],2022-05-09 02:14:09,,,
279,월평주차장,"대전광역시 서구 월평로 53-3""",36.35628354432233,127.36261415142594,true,[],[],[],2022-05-09 02:15:31,,,
280,온천2동 행정복지센터,"대전광역시 유성구 장대로 120""",36.36551765962494,127.33345243816116,true,[],[],[],2022-05-09 02:17:04,,,
281,회덕동 행정복지센터,"대전광역시 대덕구 대전로 1376""",36.37636804914269,127.42111334537042,true,[],[],[],2022-05-09 05:23:47,,,
282,광양시청 제2청사,"전라남도 광양시 광양읍 인덕로 1100""",34.98077530681284,127.5823235756621,true,[],[],[],2022-05-17 01:05:17,,,
283,용현5동 행정복지센터,"인천광역시 미추홀구 토금북로 60""",37.45256784141033,126.64042483352392,true,[],[],[],2022-05-18 12:44:53,,,
284,시민협력플랫폼,"인천광역시 미추홀구 구월남로 20""",37.45468282418354,126.69223476739752,true,[],[],[],2022-05-18 12:46:58,,,
285,영등포 제2스포츠센터,"서울특별시 영등포구 당산동4가 96-2""",37.52641231564154,126.9027341126328,true,[],[],[],2022-05-23 07:19:15,,,
286,종로타워 1층,"서울특별시 종로구 종로 51""",37.570744325762846,126.98360914667552,true,[],[],[],2022-05-23 13:45:38,,,
287,예천읍 행정복지센터,"경상북도 예천군 예천읍 서본리 1-6""",36.65691694617921,128.45291329786977,true,[],[],[],2022-05-25 07:14:23,,,
288,예천군 제1공영주차장,"경상북도 예천군 호명면 산합리 1450""",36.57598533192159,128.48931194767746,true,[],[],[],2022-05-25 07:16:53,,,
289,유락종합사회복지관,"서울특별시 중구 신당동 160-2""",37.56515934176784,127.02279607308958,true,[],[],[],2022-05-26 09:52:30,,,
290,가온공원,"경기도 화성시 새솔동 114""",37.27801917476658,126.82018418582884,true,[],[],[],2022-05-31 00:31:08,,,
291,수노을공원 농구장,"경기도 화성시 새솔동 97""",37.28076520412963,126.81731635243978,true,[],[],[],2022-05-31 00:31:32,,,
292,수노을공원 공용화장실,"경기도 화성시 꽃내음1길 30""",37.28226368160967,126.81618510202752,true,[],[],[],2022-05-31 00:31:52,,,
293,해오름공원,"경기도 화성시 새솔동 15""",37.28551054454761,126.82116717575204,true,[],[],[],2022-05-31 00:32:11,,,
294,새솔동 행정복지센터,"경기도 화성시 새솔동 98""",37.28117275038289,126.81866850217013,true,[],[],[],2022-05-31 00:32:57,,,
295,송린이음터 도서관,"경기도 화성시 수노을2로 150""",37.27744375041056,126.82249873722384,true,[],[],[],2022-05-31 00:33:15,,,
296,수노을공원 주차장 입구,"경기도 화성시 새솔동 83""",37.28368061241149,126.81767297259849,true,[],[],[],2022-05-31 00:33:35,,,
297,비봉체육공원 화성야구장,"경기도 화성시 새솔동 167""",37.26304606100333,126.84566672243628,true,[],[],[],2022-05-31 00:33:50,,,
298,비봉실내체육관,"경기도 화성시 비봉면 삼화리 4-8""",37.25723734484444,126.84975360365549,true,[],[],[],2022-05-31 00:34:44,,,
299,한민시장주차장,"대전광역시 서구 괴정동 88-20""",36.33523345785246,127.38311109591643,true,[],[],[],2022-06-14 09:01:28,,,
300,삼척 문화공원,"강원특별자치도 삼척시 성남동 199-5""",37.43822775492686,129.15882655074117,true,[],[],[],2022-06-15 00:58:33,,,
301,도계공영주차장,"강원특별자치도 삼척시 도계읍 강원남부로 1488""",37.23734739621965,129.0437388368164,true,[],[],[],2022-06-16 09:14:28,,,
302,대송동 주민센터,"울산광역시 동구 대송5길 10""",35.50324564245772,129.41841630727183,true,[],[],[],2022-06-21 02:29:04,,,
304,미사1동 행정복지센터,"경기도 하남시 미사강변남로 59""",37.5603159330941,127.188807992732,true,[],[],[],2022-07-08 02:11:31,,,
305,수내1동 행정복지센터,"경기도 성남시 분당구 내정로173번길 21""",37.37536314638901,127.11820014581951,true,[],[],[],2022-07-08 03:04:00,,,
306,반포1동 주민센터,"서울특별시 서초구 반포동 20-48""",37.50515412697181,127.01345010773294,true,[],[],[],2022-07-08 03:06:10,,,
307,부안여자고등학교,"전라북도 부안군 부안읍 교동1길 54""",35.7153896865106,126.735395215436,true,[],[],[],2022-07-08 03:08:14,,,
308,전남대학교 9호관,"광주광역시 북구 용봉로 77""",35.18100430757091,126.90543625280527,true,[],[],[],2022-07-08 03:13:41,,,
309,LH전북본부,"전라북도 전주시 완산구 홍산로 158""",35.8074453051427,127.104940809324,true,[],[],[],2022-07-20 23:48:26,,,
310,KB국민카드,"서울특별시 종로구 새문안로3길 30""",37.5726236704147,126.973072139908,true,[],[],[],2022-07-25 08:25:01,,,
311,종로구청,"서울특별시 종로구 종로1길 36""",37.5734894076694,126.97916541936996,true,[],[],[],2022-07-25 08:26:22,,,
313,대명해피니스,"전라남도 곡성군 곡성읍 학정리 526-2""",35.28619044837686,127.28874571662746,true,[],[],[],2022-08-16 04:19:44,,,
314,청춘공작소,"전라남도 곡성군 곡성읍 읍내리 98-2""",35.282454268423706,127.3017279567209,true,[],[],[],2022-08-16 04:22:14,,,
514,오산근린공원,"경기도 오산시 오산천로 265""",37.155475338326525,127.06980177742464,true,[],[],[],2022-08-31 04:53:40,,,
515,오산대 맞은편 탄천 화장실 옆,"경기도 오산시 청학동 33-4""",37.15259796274242,127.06309557976076,true,[],[],[],2022-08-31 05:12:10,,,
516,벽산블루밍아파트 3단지 301동 앞 보도,"광주광역시 북구 대자로 55""",35.175949092809184,126.87913090639144,true,[],[],[],2022-09-01 07:21:58,,,
517,한양파크빌,"전라남도 곡성군 곡성읍 학정리 535-19""",35.28480263082249,127.29052707041345,true,[],[],[],2022-09-01 07:28:32,,,
518,봉암초등학교(포인트 적립 불가),"대전광역시 유성구 궁동로 21""",36.36405303767368,127.34775292460075,true,[],[],[],2022-09-04 11:53:00,,,
519,포은고등학교,"경상북도 영천시 금호읍 성천앞길 112-53""",35.94001965697532,128.8781323425169,true,[],[],[],2022-09-08 01:07:27,,,
520,한전KDN 본관 2층 강당 앞,"전라남도 나주시 빛가람로 661""",35.02225363129143,126.78421553810824,true,[],[],[],2022-09-14 09:08:17,,,
521,회천2동 주민센터 입구,"경기도 양주시 덕계동 467-8""",37.82167384384154,127.04662687083834,true,[],[],[],2022-09-26 00:16:33,,,
522,광적면 행정복지센터 근처 쉼터,"경기도 양주시 광적면 가납리 848-5""",37.82499073553629,126.98390234655255,true,[],[],[],2022-09-26 00:17:23,,,
523,하나로마트 갈마로점 입구,"강원특별자치도 홍천군 홍천읍 갈마곡리 23-33""",37.699549168057885,127.9031242474302,true,[],[],[],2022-09-26 00:18:26,,,
524,홍천군 종합사회복지관 입구,"강원특별자치도 홍천군 홍천읍 진리 10-35""",37.69156487765617,127.89153387050412,true,[],[],[],2022-09-26 00:19:04,,,
525,연봉도서관 입구,"강원특별자치도 홍천군 홍천읍 연봉리 200""",37.682054806178336,127.8747643218552,true,[],[],[],2022-09-26 00:20:14,,,
526,문화건강센터 수영장 주차장 입구 ,"전라남도 순천시 환선로 133""",34.967477601325335,127.48662653345131,true,[],[],[],2022-09-28 02:18:12,,,
527,조곡동 행정복지센터 입구 ,"전라남도 순천시 자경1길 13""",34.95002791866786,127.4986039935253,true,[],[],[],2022-09-28 02:19:13,,,
528,풍덕공원 왕가네 가게 앞 ,"전라남도 순천시 풍덕동 1287""",34.93990259367872,127.49819516040812,true,[],[],[],2022-09-28 02:20:18,,,
529,오천동 공용화장실 앞 ,"전라남도 순천시 오천동 1025""",34.93504652566285,127.49374927218172,true,[],[],[],2022-09-28 02:21:15,,,
530,연향 제1근린공원 화장실 근처 ,"전라남도 순천시 연향번영길 93""",34.94928081220288,127.51721829787584,true,[],[],[],2022-09-28 02:24:15,,,
531,신대스포츠센터 주차장 앞 보도 ,"전라남도 순천시 해룡면 매안로 138""",34.93659893727812,127.55043281779837,true,[],[],[],2022-09-28 02:24:57,,,
535,이곡2동 행정복지센터,"대구광역시 달서구 이곡동 1191-3""",35.85575335091988,128.5009569938092,true,[],[],[],2022-09-29 08:01:56,,,
536,성당동 행정복지센터,"대구광역시 달서구 야외음악당로 38""",35.84061872603643,128.5532200813586,true,[],[],[],2022-09-29 08:02:31,,,
537,송현1동 행정복지센터,"대구광역시 달서구 중흥로8길 41""",35.8291713000705,128.55482832349665,true,[],[],[],2022-09-29 08:03:08,,,
538,진천동 행정복지센터,"대구광역시 달서구 진천로9길 33""",35.81228113070092,128.52264707595245,true,[],[],[],2022-09-29 08:03:42,,,
539,Circle(SK가스 충전소),"경기도 성남시 분당구 대왕판교로 131""",37.355141838092486,127.10122918298748,true,[],[],[],2022-10-06 07:28:33,,,
540,정신여자고등학교,"서울특별시 송파구 올림픽로4길 16""",37.5087529652041,127.07162518661426,true,[],[],[],2022-10-12 03:23:37,,,
542,가양2동행정복지센터,"대전광역시 동구 흥룡로 33""",36.34902784172126,127.44740161408215,true,[],[],[],2022-10-12 05:55:45,,,
543,용전동행정복지센터,"대전광역시 동구 계족로 515""",36.35774114614912,127.43238276334026,true,[],[],[],2022-10-12 05:56:15,,,
545,행운동 행정복지센터,"서울특별시 관악구 봉천동 1670-7""",37.48062394863239,126.95712183919466,true,[],[],[],2022-10-14 07:41:41,,,
546,밤골 경로당,"서울특별시 관악구 인헌3가길 8""",37.47392596799778,126.9673821558856,true,[],[],[],2022-10-14 07:49:55,,,
547,삼성동 자치회관,"서울특별시 관악구 호암로 520""",37.46412356610055,126.93181130100886,true,[],[],[],2022-10-14 07:51:59,,,
548,미성 경로당,"서울특별시 관악구 난곡로58길 11""",37.480056565652966,126.91572823937652,true,[],[],[],2022-10-14 07:53:48,,,
549,신사동 행정복지센터,"서울특별시 관악구 조원로 142""",37.48540342305692,126.91803729273954,true,[],[],[],2022-10-14 07:54:45,,,
550,신림동 행정복지센터,"서울특별시 관악구 신림동길 14""",37.48741411612327,126.92711749349156,true,[],[],[],2022-10-14 07:55:32,,,
551,은천동 행정복지센터,"서울특별시 관악구 봉천로33나길 30""",37.485375065557456,126.94250514170167,true,[],[],[],2022-10-14 07:56:07,,,
552,동면사무소,"강원특별자치도 양구군 동면 금강산로 1693""",38.20232927544858,128.0434972965904,true,[],[],[],2022-10-14 09:39:55,,,
553,국토정중앙면사무소 헬스장,"강원특별자치도 양구군 국토정중앙면 삼팔선로 15""",38.10825488465171,128.0347036783162,true,[],[],[],2022-10-14 09:40:54,,,
556,북한산 국립공원 정릉 사무소,"서울특별시 성북구 정릉동 829-5""",37.61826148174032,126.99733819023726,true,[],[],[],2022-10-25 00:48:11,,,
558,스트리트푸드존,"광주광역시 남구 봉선동 1132-2""",35.13396965795903,126.90614077114972,true,[],[],[],2022-10-27 01:38:31,,,
559,당진어시장,"충청남도 당진시 당진시장길 100""",36.89000459817276,126.62989918265622,true,[],[],[],2022-10-27 01:39:29,,,
560,당진종합버스터미널,"충청남도 당진시 밤절로 149""",36.90269660546839,126.64620526944248,true,[],[],[],2022-10-27 01:40:05,,,
563,사내청소년문화의집,"강원특별자치도 화천군 사내면 문화마을1길 44""",38.0695154588224,127.52365942401698,true,[],[],[],2022-10-27 08:49:27,,,
564,간동면사무소,"강원특별자치도 화천군 간동면 유촌리 614-1""",38.05522567858221,127.7895999734032,true,[],[],[],2022-10-27 08:49:50,,,
565,신갈동주민자치센터,"경기도 용인시 기흥구 신갈로58번길 9""",37.27224629818964,127.10680340979432,true,[],[],[],2022-11-10 04:43:10,,,
566,한국환경공단 대구경북환경본부,"대구광역시 수성구 무학로 209""",35.83052287630598,128.63130657733922,true,[],[],[],2022-11-17 06:34:31,,,
567,상소오토캠핑장,"대전광역시 동구 산내로 748""",36.23705567413938,127.46926426145517,true,[],[],[],2022-11-22 08:03:28,,,
568,성남다목적체육관,"대전광역시 동구 성남동 537""",36.3426119654251,127.4307145586168,true,[],[],[],2022-11-22 08:10:54,,,
569,어은어린이공원,"대전광역시 유성구 어은동 108-14""",36.36238365675739,127.3553945317723,true,[],[],[],2022-11-23 08:40:29,,,
570,유성구종합사회복지관,"대전광역시 유성구 도안대로589번길 27""",36.35292024822744,127.3394926851879,true,[],[],[],2022-11-23 08:43:23,,,
571,지족재활용정거장,"대전광역시 유성구 지족동 1004""",36.386380461489615,127.31834738785555,true,[],[],[],2022-11-23 09:13:15,,,
572,관평재활용정거장,"대전광역시 유성구 관평동 805""",36.426804529539176,127.3884085243948,true,[],[],[],2022-11-23 09:14:50,,,
573,오류왕길동행정복지센터,"인천광역시 서구 왕길동 692-5""",37.59697514836457,126.63744653831472,true,[],[],[],2022-11-24 01:14:17,,,
574,검단동행정복지센터,"인천광역시 서구 검단로529번길 14""",37.60496437366952,126.6616286374612,true,[],[],[],2022-11-24 01:14:36,,,
575,검단동노인복지관,"인천광역시 서구 검단로502번길 15-1""",37.60214232468423,126.660944971803,true,[],[],[],2022-11-24 01:15:09,,,
576,당하동행정복지센터,"인천광역시 서구 당하동 1097-4""",37.59207593280658,126.6745072752199,true,[],[],[],2022-11-24 01:20:00,,,
577,인천서구국민체육센터 ,"인천광역시 서구 검암동 496""",37.56643944177348,126.67822677386314,true,[],[],[],2022-11-24 01:20:20,,,
578,검암경서동 행정복지센터,"인천광역시 서구 승학로 480""",37.56437913577151,126.67356386715706,true,[],[],[],2022-11-24 01:20:39,,,
579,인천서구청,"인천광역시 서구 서곶로 307""",37.54509898514062,126.67642596627168,true,[],[],[],2022-11-24 01:20:53,,,
580,연희동행정복지센터,"인천광역시 서구 연희동 723""",37.54909613450352,126.67852767056696,true,[],[],[],2022-11-24 01:26:20,,,
581,석남2동행정복지센터,"인천광역시 서구 거북로 116""",37.50253323489809,126.67467020670443,true,[],[],[],2022-11-24 01:26:44,,,
582,석남1동행정복지센터,"인천광역시 서구 석남동 465-3""",37.51116456822883,126.67457619448815,true,[],[],[],2022-11-24 01:27:02,,,
583,신현원창동 행정복지센터,"인천광역시 서구 신현동 294""",37.51469006721946,126.6722534162482,true,[],[],[],2022-11-24 01:27:21,,,
584,인천서구청소년센터,"인천광역시 서구 원창로 92""",37.517518365640434,126.65922144693242,true,[],[],[],2022-11-24 01:31:53,,,
585,청라문화센터,"인천광역시 서구 청라동 106-2""",37.52469196300186,126.6341709330132,true,[],[],[],2022-11-24 01:32:11,,,
586,청라3동행정복지센터,"인천광역시 서구 청라한내로 89""",37.533453993169815,126.6269183232643,true,[],[],[],2022-11-24 01:32:31,,,
587,청라1동행정복지센터,"인천광역시 서구 청라동 165-5""",37.5325383483781,126.65391764772131,true,[],[],[],2022-11-24 01:32:45,,,
588,검단복지회관,"인천광역시 서구 완정로92번길 18""",37.60071999105664,126.66611523441192,true,[],[],[],2022-11-24 01:33:55,,,
589,모항해수욕장,"전라북도 부안군 변산면 도청리 171-5""",35.582653377352365,126.508127038435,true,[],[],[],2022-11-30 02:02:50,,,
590,부안해뜰마루,"전라북도 부안군 부안읍 별천지로 3""",35.72581208029965,126.74165198899054,true,[],[],[],2022-11-30 02:04:46,,,
591,중앙체육공원,"전라북도 익산시 하나로 322""",35.949753832053446,126.9860508960308,true,[],[],[],2022-11-30 05:42:23,,,
592,육아종합지원센터,"전라북도 익산시 영등동 814""",35.96268719151686,126.97548670268128,true,[],[],[],2022-11-30 05:42:40,,,
593,배산체육공원,"전라북도 익산시 동서로 21""",35.959995835676835,126.94014746245831,true,[],[],[],2022-11-30 05:43:03,,,
594,혁신도시민원센터,"전라북도 완주군 이서면 갈산로 40""",35.836528842936666,127.05599649540687,true,[],[],[],2022-11-30 09:21:21,,,
595,발효테마파크 테라피센터,"전북특별자치도 순창군 순창읍 장류로 55""",35.368007965468394,127.11298989709252,true,[],[],[],2022-12-01 09:50:59,,,
596,고향마을아파트,"전라북도 진안군 진안읍 군상리 200-1""",35.793768207531535,127.43852673272652,true,[],[],[],2022-12-05 09:20:50,,,
598,군상주공2차아파트,"전라북도 진안군 진안읍 군상리 790-2""",35.79694874486978,127.42624542004442,true,[],[],[],2022-12-05 09:21:19,,,
599,대아월랑아파트,"전라북도 진안군 진안읍 군하리 454-50""",35.78762954560218,127.42054335016704,true,[],[],[],2022-12-05 09:21:53,,,
600,마이산남부관광안내소,"전라북도 진안군 마령면 마이산남로 175""",35.75642357368066,127.39318175402596,true,[],[],[],2022-12-05 09:23:18,,,
601,진안만남의광장,"전라북도 진안군 진안읍 진무로 1054-6""",35.78894472562244,127.42585147604883,true,[],[],[],2022-12-05 09:23:47,,,
602,갈마2동행정복지센터,"대전광역시 서구 갈마동 1458""",36.34524966836346,127.3746996107766,true,[],[],[],2022-12-08 08:18:27,,,
603,탄방동행정복지센터,"대전광역시 서구 탄방동 1440""",36.34636954952416,127.39561712968158,true,[],[],[],2022-12-08 08:19:11,,,
604,월평2동행정복지센터,"대전광역시 서구 월평동 218-8""",36.3637051478696,127.37416410496478,true,[],[],[],2022-12-08 08:20:06,,,
605,대구 남구청,"대구광역시 남구 이천로 51""",35.84589957823974,128.59736864291798,true,[],[],[],2022-12-08 08:47:39,,,
606,금정어린이공원,"대구광역시 북구 태전동 974""",35.926991801617454,128.54585873887407,true,[],[],[],2022-12-09 02:52:15,,,
607,대현어린이공원,"대구광역시 북구 대현동 112-41""",35.88458650015691,128.6099579620399,true,[],[],[],2022-12-09 02:52:42,,,
610,송천동분리수거장 1,"경상북도 안동시 경동로 1375""",36.54468413642744,128.79515584981854,true,[],[],[],2022-12-13 07:16:26,,,
612,송천동분리수거장 2,"경상북도 안동시 송천동 478-6""",36.54061675866405,128.7972000833728,true,[],[],[],2022-12-13 07:18:12,,,
613,성남시여성복지회관,"경기도 성남시 수정구 산성대로475번길 7""",37.45403834198146,127.15989553312257,true,[],[],[],2022-12-19 07:39:29,,,
614,신흥3동행정복지센터,"경기도 성남시 수정구 공원로349번길 8""",37.44345220128066,127.1489680835139,true,[],[],[],2022-12-19 07:40:19,,,
615,성남종합운동장,"경기도 성남시 중원구 제일로 60""",37.43260963190999,127.13877484304906,true,[],[],[],2022-12-19 07:40:40,,,
616,고창 나들목공원,"전라북도 고창군 고창읍 석교리 7""",35.44130085823885,126.69797783863118,true,[],[],[],2022-12-22 01:27:19,,,
617,선운산 공중화장실,"전라북도 고창군 아산면 삼인리 287-19""",35.503161921309484,126.58622709239228,true,[],[],[],2022-12-22 01:42:42,,,
618,구시포여름치안센터,"전라북도 고창군 상하면 진암구시포로 545""",35.44545444470023,126.43568301567404,true,[],[],[],2022-12-22 01:53:25,,,
