index,시도,idx,name,address,latitude,longitude,input_wastes
422,서울특별시,723,강북문화예술회관,"서울특별시 강북구 삼각산로 85""",37.64052190696967,127.01307508407244,['투명 페트']
75,서울특별시,115,상도4동주민센터,"서울특별시 동작구 양녕로27길 44""",37.49937527396049,126.941401972639,"['캔', '투명 페트']"
553,서울특별시,860,상도1동 주민센터 정문 옆,"서울특별시 동작구 상도동 437""",37.49819887031303,126.95320746717874,"['캔', '투명 페트']"
271,서울특별시,551,은천동 행정복지센터,"서울특별시 관악구 봉천로33나길 30""",37.485375065557456,126.94250514170167,['투명 페트']
274,서울특별시,556,북한산 국립공원 정릉 사무소,"서울특별시 성북구 정릉동 829-5""",37.61826148174032,126.99733819023726,"['캔', '투명 페트']"
554,서울특별시,861,절고개공원,"서울특별시 동작구 상도1동 508-2""",37.50712729312206,126.95185600051563,"['캔', '투명 페트']"
386,서울특별시,680,양평2동행정복지센터,"서울특별시 영등포구 양평동4가 96""",37.53618095206761,126.89432612740916,['투명 페트']
387,서울특별시,681,시립문래청소년센터,"서울특별시 영등포구 문래동3가 73""",37.51868557686548,126.89412739680448,['투명 페트']
388,서울특별시,682,신길4동주민센터,"서울특별시 영등포구 신길동 209-102""",37.5083675665045,126.91144095255513,['투명 페트']
94,서울특별시,140,창5동주민센터,"서울특별시 도봉구 도봉로136나길 20""",37.656304313928885,127.04358528103484,"['캔', '투명 페트']"
402,서울특별시,697,상명대부속여고(포인트 적립 불가),"서울특별시 종로구 홍지문2길 20""",37.60326229319497,126.95388066754424,"['캔', '투명 페트']"
391,서울특별시,685,필동주민센터,"서울특별시 중구 퇴계로36길 42""",37.56017669413463,126.99551805172806,['투명 페트']
392,서울특별시,686,쓰레기연구소 새롬,"서울특별시 중구 퇴계로52길 12""",37.56277834993636,127.00367849454618,['투명 페트']
395,서울특별시,689,신월청소년문화센터,"서울특별시 양천구 신월동 150-3""",37.53533605680068,126.82573445451187,"['캔', '투명 페트']"
390,서울특별시,684,리앤업사이클센터,"서울특별시 강동구 동남로 960""",37.559274813790935,127.15714919552384,['투명 페트']
397,서울특별시,691,양서중학교 담벼락,"서울특별시 양천구 신월동 790""",37.533632086348256,126.8296247870845,"['캔', '투명 페트']"
396,서울특별시,690,신월3동행정복지센터,"서울특별시 양천구 신월동 167-5""",37.533561363800246,126.82900550565778,"['캔', '투명 페트']"
104,서울특별시,151,중앙동주민센터,"서울특별시 관악구 양녕로6다길 7""",37.4841881538571,126.949789748222,"['캔', '투명 페트']"
228,울산광역시,302,대송동 주민센터,"울산광역시 동구 대송5길 10""",35.50324564245772,129.41841630727183,"['캔', '투명 페트']"
142,울산광역시,191,범서초등학교(포인트 적립 불가),"울산광역시 울주군 범서읍 천상1길 7""",35.56465077770222,129.23069535362455,"['캔', '투명 페트']"
524,인천광역시,831,계산3동행정복지센터,"인천광역시 계양구 계산동 480-7""",37.53775609454397,126.7293365837914,['투명 페트']
523,인천광역시,830,방축공영주차장,"인천광역시 계양구 방축동 113""",37.550611251913885,126.73943258275364,['투명 페트']
538,인천광역시,845,녹청자박물관 앞,"인천광역시 서구 경서동 737-9""",37.55842664077727,126.65561444263707,['투명 페트']
537,인천광역시,844,가정1동행정복지센터,"인천광역시 서구 가정동 490-19""",37.521263774991546,126.67585019920874,['투명 페트']
619,인천광역시,937,남촌도림동행정복지센터,"인천광역시 남동구 남촌동로 32""",37.43234338939438,126.71515535048914,['투명 페트']
616,인천광역시,934,구월2동행정복지센터,"인천광역시 남동구 구월동 23-1""",37.45622689074036,126.7132648975749,['투명 페트']
618,인천광역시,936,남동구노인복지관,"인천광역시 남동구 소래로 610""",37.44427082414611,126.73263161840887,['투명 페트']
615,인천광역시,933,간석4동행정복지센터,"인천광역시 남동구 벽돌말로19번길 7""",37.466467175813534,126.70067567016926,['투명 페트']
621,인천광역시,939,홈플러스 인천논현점(B3),"인천광역시 남동구 청능대로 596""",37.40048735803597,126.72536994190342,['투명 페트']
620,인천광역시,938,만수2동행정복지센터,"인천광역시 남동구 만수서로 46""",37.46147913394383,126.73119985419272,['투명 페트']
525,인천광역시,832,거여목체육공원,"인천광역시 계양구 서운동 215""",37.53393605361497,126.75631743956536,['투명 페트']
617,인천광역시,935,구월3동행정복지센터,"인천광역시 남동구 문화서로 84""",37.45273500843664,126.69683127918276,['투명 페트']
0,인천광역시,3,업사이클에코센터,"인천광역시 미추홀구 매소홀로290번길 7""",37.4432153,126.6553661,"['캔', '투명 페트']"
173,인천광역시,229,롯데마트 삼산점 지하1층,"인천광역시 부평구 길주로 623""",37.50770392319799,126.73161100859458,['투명 페트']
138,인천광역시,187,창업·벤처 녹색융합클러스터(사내 전용),"인천광역시 서구 정서진로 410""",37.56866075550926,126.64698674809536,"['캔', '투명 페트']"
106,인천광역시,153,계양고등학교(포인트 적립 불가),"인천광역시 계양구 계양문화로 177""",37.5419168272076,126.743844678586,"['캔', '투명 페트']"
288,인천광역시,573,오류왕길동행정복지센터,"인천광역시 서구 왕길동 692-5""",37.59697514836457,126.63744653831472,['투명 페트']
289,인천광역시,574,검단동행정복지센터,"인천광역시 서구 검단로529번길 14""",37.60496437366952,126.6616286374612,['투명 페트']
290,인천광역시,575,검단동노인복지관,"인천광역시 서구 검단로502번길 15-1""",37.60214232468423,126.660944971803,['투명 페트']
171,인천광역시,227,롯데마트 부평점 1층,"인천광역시 부평구 마장로 296""",37.50499825799793,126.70409293323978,['투명 페트']
169,인천광역시,225,롯데마트 검단점 1층,"인천광역시 서구 원당대로 581""",37.5945702184535,126.664496884957,['투명 페트']
161,인천광역시,217,롯데마트 연수점 1층,"인천광역시 연수구 청능대로 87""",37.415082706966125,126.6751674409779,['투명 페트']
291,인천광역시,576,당하동행정복지센터,"인천광역시 서구 당하동 1097-4""",37.59207593280658,126.6745072752199,['투명 페트']
292,인천광역시,577,인천서구국민체육센터 ,"인천광역시 서구 검암동 496""",37.56643944177348,126.67822677386314,['투명 페트']
380,인천광역시,671,이마트 계양점,"인천광역시 계양구 작전동 941""",37.53077194346032,126.73668170626765,['투명 페트']
500,인천광역시,806,인천외국어고등학교(포인트 적립 불가),"인천광역시 부평구 원적로 262""",37.50289535927369,126.69472577485756,"['캔', '투명 페트']"
293,인천광역시,578,검암경서동 행정복지센터,"인천광역시 서구 승학로 480""",37.56437913577151,126.67356386715706,['투명 페트']
499,인천광역시,805,동산중학교,"인천광역시 동구 동산로 58""",37.4735288190937,126.64758502192672,"['캔', '투명 페트']"
295,인천광역시,580,연희동행정복지센터,"인천광역시 서구 연희동 723""",37.54909613450352,126.67852767056696,['투명 페트']
296,인천광역시,581,석남2동행정복지센터,"인천광역시 서구 거북로 116""",37.50253323489809,126.67467020670443,['투명 페트']
297,인천광역시,582,석남1동행정복지센터,"인천광역시 서구 석남동 465-3""",37.51116456822883,126.67457619448815,['투명 페트']
298,인천광역시,583,신현원창동 행정복지센터,"인천광역시 서구 신현동 294""",37.51469006721946,126.6722534162482,['투명 페트']
299,인천광역시,584,인천서구청소년센터,"인천광역시 서구 원창로 92""",37.517518365640434,126.65922144693242,['투명 페트']
210,인천광역시,284,시민협력플랫폼,"인천광역시 미추홀구 구월남로 20""",37.45468282418354,126.69223476739752,"['캔', '투명 페트']"
301,인천광역시,586,청라3동행정복지센터,"인천광역시 서구 청라한내로 89""",37.533453993169815,126.6269183232643,['투명 페트']
294,인천광역시,579,인천서구청,"인천광역시 서구 서곶로 307""",37.54509898514062,126.67642596627168,['투명 페트']
300,인천광역시,585,청라문화센터,"인천광역시 서구 청라동 106-2""",37.52469196300186,126.6341709330132,['투명 페트']
303,인천광역시,588,검단복지회관,"인천광역시 서구 완정로92번길 18""",37.60071999105664,126.66611523441192,['투명 페트']
160,인천광역시,216,롯데마트 계양점 지하2층,"인천광역시 계양구 장제로 822""",37.540891012389686,126.73605773826154,['투명 페트']
302,인천광역시,587,청라1동행정복지센터,"인천광역시 서구 청라동 165-5""",37.5325383483781,126.65391764772131,['투명 페트']
209,인천광역시,283,용현5동 행정복지센터,"인천광역시 미추홀구 토금북로 60""",37.45256784141033,126.64042483352392,"['캔', '투명 페트']"
245,전라남도,520,한전KDN 본관 2층 강당 앞,"전라남도 나주시 빛가람로 661""",35.02225363129143,126.78421553810824,"['캔', '투명 페트']"
238,전라남도,314,청춘공작소,"전라남도 곡성군 곡성읍 읍내리 98-2""",35.282454268423706,127.3017279567209,['캔']
237,전라남도,313,대명해피니스,"전라남도 곡성군 곡성읍 학정리 526-2""",35.28619044837686,127.28874571662746,['투명 페트']
242,전라남도,517,한양파크빌,"전라남도 곡성군 곡성읍 학정리 535-19""",35.28480263082249,127.29052707041345,['투명 페트']
251,전라남도,526,문화건강센터 수영장 주차장 입구 ,"전라남도 순천시 환선로 133""",34.967477601325335,127.48662653345131,"['캔', '투명 페트']"
46,전라남도,78,소호요트경기장,전라남도 여수시 소호동,34.7387836,127.650754,"['캔', '투명 페트']"
253,전라남도,528,풍덕공원 왕가네 가게 앞 ,"전라남도 순천시 풍덕동 1287""",34.93990259367872,127.49819516040812,"['캔', '투명 페트']"
254,전라남도,529,오천동 공용화장실 앞 ,"전라남도 순천시 오천동 1025""",34.93504652566285,127.49374927218172,"['캔', '투명 페트']"
255,전라남도,530,연향 제1근린공원 화장실 근처 ,"전라남도 순천시 연향번영길 93""",34.94928081220288,127.51721829787584,"['캔', '투명 페트']"
256,전라남도,531,신대스포츠센터 주차장 앞 보도 ,"전라남도 순천시 해룡면 매안로 138""",34.93659893727812,127.55043281779837,"['캔', '투명 페트']"
45,전라남도,77,선원공원,"전라남도 여수시 무선 7길""",34.773792,127.6510397,"['캔', '투명 페트']"
98,전라남도,145,순천시 재활용도움센터,"전라남도 순천시 백연길 111""",34.9521043667346,127.533271804087,"['캔', '투명 페트']"
19,전라남도,30,거북선공원,"전라남도 여수시 선소로 93 전기차충전소 뒷편""",34.7617408,127.6676801,"['캔', '투명 페트']"
18,전라남도,29,여수시청,"전라남도 여수시 시청동1길 30""",34.759437,127.6633282,"['캔', '투명 페트']"
16,전라남도,27,해양공원,"전라남도 여수시 종화동 526-7""",34.73879483707378,127.74533819188586,"['캔', '투명 페트']"
252,전라남도,527,조곡동 행정복지센터 입구 ,"전라남도 순천시 자경1길 13""",34.95002791866786,127.4986039935253,"['캔', '투명 페트']"
96,전라남도,142,순천만 국가정원 지구동문,"전라남도 순천시 국가정원1호길 152-55""",34.9290883462236,127.509372763127,"['캔', '투명 페트']"
365,전라남도,655,목포 어울림도서관 인도,"전라남도 목포시 용해동 1006""",34.81708526580876,126.39569486133306,['투명 페트']
362,전라남도,652,평화광장 평화매점 앞,"전라남도 목포시 상동 1157""",34.79593644667498,126.43223086709756,['투명 페트']
50,전라남도,82,미평클린하우스,"전라남도 여수시 미평11길 6""",34.769304,127.705117,"['캔', '투명 페트']"
49,전라남도,81,서강동주민센터,"전라남도 여수시 서교1길 28 서강동주민자치센터""",34.7411441,127.7258934,"['캔', '투명 페트']"
501,전라남도,807,라온초등학교,"전라남도 나주시 그린로 93""",35.014307422958844,126.77889800252174,"['캔', '투명 페트']"
502,전라남도,809,여수시청 구보건소,"전라남도 여수시 시청동1길 23""",34.75882454337672,127.66340322704144,"['캔', '투명 페트']"
503,전라남도,810,성암맨션,"전라남도 곡성군 옥과면 죽림2길 45""",35.275722241406754,127.14116145872616,['투명 페트']
504,전라남도,811,옥과해광샹그릴라,"전라남도 곡성군 옥과면 죽림리 632-13""",35.27606220829941,127.14140935404777,['투명 페트']
41,전라남도,72,드림스타트센터,"전라남도 광양시 정수2길 47 광영동사무소""",34.9628962,127.7219827,"['캔', '투명 페트']"
42,전라남도,73,백운쇼핑센터,"전라남도 광양시 폭포사랑길 99""",34.9402886,127.7322355,"['캔', '투명 페트']"
43,전라남도,74,중마동주민센터,"전라남도 광양시 중마중앙로 119 중마동사무소""",34.9410142,127.6976752,"['캔', '투명 페트']"
44,전라남도,75,광양읍사무소,"전라남도 광양시 광양읍 남등길 6 광양읍사무소""",34.9733971,127.5810568,"['캔', '투명 페트']"
505,전라남도,812,옥과면 재활용동네마당,"전라남도 곡성군 옥과면 옥과리 128-1""",35.276196242579246,127.13452898809604,['투명 페트']
506,전라남도,813,옥과면 행정복지센터,"전라남도 곡성군 옥과면 천변로 135""",35.27389878407519,127.1356847463604,['투명 페트']
48,전라남도,80,웅천친수공원,전라남도 여수시 예울마루로 37-40,34.747301,127.6680462,"['캔', '투명 페트']"
47,전라남도,79,미평공원,전라남도 여수시 미평동,34.7679181,127.7033991,"['캔', '투명 페트']"
512,전라남도,819,광영동주민센터,"전라남도 광양시 광영동 1087""",34.96300507138321,127.72540994657514,['투명 페트']
178,전라남도,246,함평 영화학교(포인트 적립 불가),"전라남도 함평군 함평읍 한나리길 10-25""",35.1040091609172,126.49435857826,"['캔', '투명 페트']"
478,전라남도,784,마동근린체육공원,"전라남도 광양시 중동 674-4""",34.951867163837235,127.69247167222208,"['캔', '투명 페트']"
67,전라남도,102,오동도,전라남도 여수시 오동도로 242,34.7452359,127.7660166,"['캔', '투명 페트']"
470,전라남도,776,골약동행정복지센터,"전라남도 광양시 성황동 1861""",34.93725826069644,127.67889111792437,"['캔', '투명 페트']"
363,전라남도,653,부흥동 행정복지센터,"전라남도 목포시 옥암동 1022""",34.804354243596485,126.4343806424173,['투명 페트']
364,전라남도,654,옥암동 행정복지센터,"전라남도 목포시 삼향천로 118""",34.81029955654408,126.42968154773511,['투명 페트']
366,전라남도,656,원산동 행정복지센터,"전라남도 목포시 연산동 1277""",34.81158565074724,126.38112552745262,['투명 페트']
367,전라남도,657,팔레스마트 옆 공원,"전라남도 목포시 산정동 1198-5""",34.80827656823731,126.3712652897873,['투명 페트']
368,전라남도,658,유달동행정복지센터,"전라남도 목포시 유동로 19""",34.78338982474358,126.38020268473772,['투명 페트']
95,전라남도,141,순천업사이클센터더새롬,"전라남도 순천시 팔마1길 9-19""",34.9324564123273,127.512681515524,"['캔', '투명 페트']"
371,전라남도,661,하당동 행정복지센터,"전라남도 목포시 백년대로337번길 35""",34.80856369897245,126.42095051761528,['투명 페트']
370,전라남도,660,동명동 행정복지센터,"전라남도 목포시 자유로20번길 27""",34.79073084912724,126.39209846557117,['투명 페트']
78,전라남도,120,차동공원,"전라남도 여수시 소라면 죽림리 1140""",34.76522118451785,127.63744135891804,"['캔', '투명 페트']"
77,전라남도,119,수변공원,"전라남도 여수시 어항단지로 147""",34.72853199496777,127.72335805574248,"['캔', '투명 페트']"
435,전라남도,736,완도군생활문화센터,"전라남도 완도군 완도읍 개포로 111""",34.31634997854813,126.7420606560065,['투명 페트']
437,전라남도,742,신성복지회관,"전라남도 강진군 강진읍 서성리 40-3""",34.63723470365785,126.76528344270712,['투명 페트']
438,전라남도,743,사의재 버스주차장,"전라남도 강진군 강진읍 동성리 300-1""",34.64420631131579,126.77188997702297,['투명 페트']
208,전라남도,282,광양시청 제2청사,"전라남도 광양시 광양읍 인덕로 1100""",34.98077530681284,127.5823235756621,"['캔', '투명 페트']"
17,전라남도,28,이순신광장,"전라남도 여수시 이순신광장로""",34.7392178,127.7362481,"['캔', '투명 페트']"
234,전라북도,309,LH전북본부,"전라북도 전주시 완산구 홍산로 158""",35.8074453051427,127.104940809324,['투명 페트']
232,전라북도,307,부안여자고등학교,"전라북도 부안군 부안읍 교동1길 54""",35.7153896865106,126.735395215436,"['캔', '투명 페트']"
179,전라북도,247,영선중학교(포인트 적립 불가),"전라북도 고창군 무장면 왕제산로 713""",35.4140991032081,126.557458010409,"['캔', '투명 페트']"
314,전라북도,600,마이산남부관광안내소,"전라북도 진안군 마령면 마이산남로 175""",35.75642357368066,127.39318175402596,['투명 페트']
304,전라북도,589,모항해수욕장,"전라북도 부안군 변산면 도청리 171-5""",35.582653377352365,126.508127038435,['투명 페트']
508,전라북도,815,원광중학교,"전라북도 익산시 무왕로31길 154""",35.97454323444348,127.00015522328036,"['캔', '투명 페트']"
54,전라북도,87,고창실내체육관,"전라북도 고창군 고창읍 55-2""",35.4354939,126.7067707,"['캔', '투명 페트']"
342,전라북도,631,김제노인종합복지관,"전라북도 김제시 하동1길 79""",35.81473739129699,126.89503355181898,['투명 페트']
341,전라북도,630,김제시청소년종합센터,"전라북도 김제시 도작로 224-32""",35.81460689210736,126.90054967262182,['투명 페트']
340,전라북도,629,교월동행정복지센터,"전라북도 김제시 옥산동 275""",35.79481324931486,126.87881747126558,['투명 페트']
339,전라북도,628,신풍동행정복지센터,"전라북도 김제시 중앙10길 11""",35.79610616291717,126.89779050673413,['투명 페트']
338,전라북도,627,요촌동행정복지센터,"전라북도 김제시 요촌중길 50""",35.804942024211776,126.89147838099514,['투명 페트']
337,전라북도,626,검산동행정복지센터,"전라북도 김제시 검산동 1057-11""",35.80323318760648,126.90358972333068,['투명 페트']
600,전라북도,910,고창군여성회관,"전라북도 고창군 고창읍 월곡리 619""",35.43794547166223,126.71264903904898,"['캔', '투명 페트']"
574,전라북도,883,부안상원아파트,"전라북도 부안군 부안읍 상원길 19""",35.73074784844702,126.73912415342552,['투명 페트']
332,전라북도,621,고창 전통시장,"전라북도 고창군 고창읍 읍내리 371-4""",35.432227307406514,126.69905240279282,['투명 페트']
331,전라북도,620,고창 스포츠타운,"전라북도 고창군 고창읍 월암리 123-1""",35.430130184615514,126.72683025296166,['투명 페트']
330,전라북도,619,선운산 버스정류장,"전라북도 고창군 아산면 삼인리 392-1""",35.502806219223466,126.5869756624007,['투명 페트']
329,전라북도,618,구시포여름치안센터,"전라북도 고창군 상하면 진암구시포로 545""",35.44545444470023,126.43568301567404,['투명 페트']
573,전라북도,882,변산송림아파트,"전라북도 부안군 변산면 지서로 80""",35.66477690713523,126.52870732131036,['투명 페트']
307,전라북도,592,육아종합지원센터,"전라북도 익산시 영등동 814""",35.96268719151686,126.97548670268128,['투명 페트']
308,전라북도,593,배산체육공원,"전라북도 익산시 동서로 21""",35.959995835676835,126.94014746245831,['투명 페트']
309,전라북도,594,혁신도시민원센터,"전라북도 완주군 이서면 갈산로 40""",35.836528842936666,127.05599649540687,['투명 페트']
311,전라북도,596,고향마을아파트,"전라북도 진안군 진안읍 군상리 200-1""",35.793768207531535,127.43852673272652,['투명 페트']
328,전라북도,617,선운산 공중화장실,"전라북도 고창군 아산면 삼인리 287-19""",35.503161921309484,126.58622709239228,['투명 페트']
313,전라북도,599,대아월랑아파트,"전라북도 진안군 진안읍 군하리 454-50""",35.78762954560218,127.42054335016704,['투명 페트']
312,전라북도,598,군상주공2차아파트,"전라북도 진안군 진안읍 군상리 790-2""",35.79694874486978,127.42624542004442,['투명 페트']
306,전라북도,591,중앙체육공원,"전라북도 익산시 하나로 322""",35.949753832053446,126.9860508960308,['투명 페트']
305,전라북도,590,부안해뜰마루,"전라북도 부안군 부안읍 별천지로 3""",35.72581208029965,126.74165198899054,['투명 페트']
327,전라북도,616,고창 나들목공원,"전라북도 고창군 고창읍 석교리 7""",35.44130085823885,126.69797783863118,['투명 페트']
315,전라북도,601,진안만남의광장,"전라북도 진안군 진안읍 진무로 1054-6""",35.78894472562244,127.42585147604883,['투명 페트']
310,전북특별자치도,595,발효테마파크 테라피센터,"전북특별자치도 순창군 순창읍 장류로 55""",35.368007965468394,127.11298989709252,['투명 페트']
33,제주특별자치도,51,제주시 성판악 등산로 클린하우스,"제주특별자치도 제주시 조천읍 516로 1865""",33.384503474730415,126.61929057380092,['투명 페트']
32,제주특별자치도,50,하나로마트노형점,"제주특별자치도 제주시 월광로 77""",33.48766119327324,126.46767812498987,['투명 페트']
134,제주특별자치도,183,제주청년몰,"제주특별자치도 제주시 동문로4길 9""",33.5120876972929,126.528240434782,['투명 페트']
649,제주특별자치도,967,제주대학교 학생회관 2층 출입구 방향,"제주특별자치도 제주시 제주대학로 102""",33.45479482958545,126.56059498719536,['투명 페트']
88,제주특별자치도,132,조천읍사무소,"제주특별자치도 제주시 조천읍 신북로 194""",33.53440130090102,126.63413223748915,['투명 페트']
87,제주특별자치도,131,남원읍사무소,"제주특별자치도 서귀포시 남원읍 태위로 695""",33.279884789306365,126.72066566768896,['투명 페트']
12,제주특별자치도,20,사려니숲길-자판기옆,"제주특별자치도 서귀포시 표선면 가시리 산 158""",33.395096115401486,126.68473845492254,['투명 페트']
13,제주특별자치도,22,사려니숲길-화장실옆,"제주특별자치도 서귀포시 표선면 가시리 산 158-4""",33.3951713343846,126.685067629425,['투명 페트']
650,제주특별자치도,968,제주대학교 학생회관 2층 서점 앞,"제주특별자치도 제주시 제주대학로 102""",33.454848543423026,126.56048715682132,['투명 페트']
31,제주특별자치도,49,관음사 야영장 클린하우스 안,"제주특별자치도 제주시 산록북로 588""",33.421520407832126,126.5496963564078,['투명 페트']
30,제주특별자치도,48,하나로마트일도점,"제주특별자치도 제주시 남광로 206""",33.503761567786505,126.55268786362696,['투명 페트']
483,충청남도,789,모종캐슬어울림,"충청남도 아산시 모종로22번길 7""",36.78378427792959,127.02159907728893,['무색 PP']
177,충청남도,235,배방읍행정복지센터,"충청남도 아산시 배방읍 공수리 1672""",36.77361832355973,127.0541809839442,['무색 PP']
176,충청남도,233,아산시중앙도서관,"충청남도 아산시 용화동 1391""",36.770334660100765,127.00627249501368,['무색 PP']
484,충청남도,790,탕정삼성트라팰리스,"충청남도 아산시 탕정면 탕정면로 37""",36.801155325632806,127.0610216434242,['무색 PP']
493,충청남도,799,한마음공원,"충청남도 당진시 읍내동 1487""",36.90025779877409,126.6295018606044,['투명 페트']
494,충청남도,800,당진교육문화스포츠센터,"충청남도 당진시 읍내동 232-85""",36.89383020491944,126.63222545008948,['투명 페트']
277,충청남도,560,당진종합버스터미널,"충청남도 당진시 밤절로 149""",36.90269660546839,126.64620526944248,['투명 페트']
9,충청남도,13,어름수변공원,"충청남도 당진시 대덕동 1809""",36.884132188163385,126.64256395051478,"['캔', '투명 페트']"
276,충청남도,559,당진어시장,"충청남도 당진시 당진시장길 100""",36.89000459817276,126.62989918265622,['투명 페트']
